title,organization,course_certificate_type,course_duration,ratings,reviews_count,level,course_url,students_count,course_skills,course_summary,description,platform,course_img,paid,Type,Prerequisites,domain,instructor,lectures_count
A Complete Introduction to the C++ Programming Language,N/A,N/A,3 total hours,Rating: 4.4 out of 5,155 reviews,All Levels,https://www.udemy.com/course/intro-to-cplusplus/,"1,375 students",N/A,N/A,Learn the C++ programming language with a step-by-step introduction of all the important concepts and language features.,Udemy,https://img-b.udemycdn.com/course/240x135/533396_4934_4.jpg,Yes,N/A,N/A,N/A,Dmitri Nesteruk,67 lectures
"Coding for Kids and Parents: HTML, CSS, and JavaScript ES6",N/A,N/A,27 total hours,Rating: 4.6 out of 5,155 reviews,Beginner,https://www.udemy.com/course/coding-for-kids-and-parents-html-css-and-javascript/,590 students,N/A,N/A,Learn to code for the web! A comprehensive beginner's guide on programming languages and web development. You can code!,Udemy,https://img-b.udemycdn.com/course/240x135/1349614_b88f.jpg,Yes,N/A,N/A,N/A,"Mammoth Interactive, John Bura",368 lectures
HTML Learn It From Scratch Course,N/A,N/A,8 total hours,Rating: 4.6 out of 5,155 reviews,Beginner,https://www.udemy.com/course/html-learn-it-from-scratch-course/,"16,719 students",N/A,N/A,"All that you need to learn about HTML, explained with examples, pure HTML without overwhelming with other technologies!",Udemy,https://img-b.udemycdn.com/course/240x135/3449352_5932_4.jpg,Yes,N/A,N/A,N/A,MasterMinds Tutorials,24 lectures
Dive Into SpriteKit - You Design the Game,N/A,N/A,13 total hours,Rating: 4.2 out of 5,155 reviews,Beginner,https://www.udemy.com/course/dive-into-spritekit/,"1,121 students",N/A,N/A,All source code updated to Swift 5 - Design and code your own games by choosing exactly what should happen!,Udemy,https://img-b.udemycdn.com/course/240x135/1465220_5154_3.jpg,Yes,N/A,N/A,N/A,Stephen DeStefano,122 lectures
Database Design for Relational Databases using SQL Server,N/A,N/A,5.5 total hours,Rating: 3.9 out of 5,155 reviews,All Levels,https://www.udemy.com/course/database-design-for-relational-databases-using-sql-server/,649 students,N/A,N/A,Learn Database Design Fundamentals and sharpen your SQL in under 5 hours. SQL Database Design explained for Beginners,Udemy,https://img-b.udemycdn.com/course/240x135/2793146_dac9_3.jpg,Yes,N/A,N/A,N/A,Daniel Tait,71 lectures
Python I for Power BI Users,N/A,N/A,4.5 total hours,Rating: 4.6 out of 5,155 reviews,All Levels,https://www.udemy.com/course/python-for-power-bi-users/,"10,038 students",N/A,N/A,Dramatically enhance Power BI's capabilities by incorporating Python's flexible and powerful functionalities,Udemy,https://img-b.udemycdn.com/course/240x135/4349074_7c56_2.jpg,Yes,N/A,N/A,N/A,"Enterprise DNA, Gaelim Holland",12 lectures
"Create, Update and Manage Your Own Website Using Drupal 7",N/A,N/A,7 total hours,Rating: 4.0 out of 5,155 reviews,All Levels,https://www.udemy.com/course/getting-to-know-drupal/,"3,190 students",N/A,N/A,"Use Drupal 7 to build your own website in this beginner-level course. Learn all about themes, blocks, modules, and more!",Udemy,https://img-b.udemycdn.com/course/240x135/106156_4467_6.jpg,Yes,N/A,N/A,N/A,Kathleen Farley,48 lectures
Develop Android and iphone apps without coding,N/A,N/A,2.5 total hours,Rating: 4.4 out of 5,155 reviews,Beginner,https://www.udemy.com/course/create-apps-for-android-and-iphone-without-coding/,"14,106 students",N/A,N/A,Learn to create apps for android and iphone without any coding,Udemy,"data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 260 145""%3E%3C/svg%3E",Yes,N/A,N/A,N/A,DoEdu IT Educations,26 lectures
JavaScript manipulation of the DOM Document Object Model,N/A,N/A,2 total hours,Rating: 4.0 out of 5,154 reviews,Beginner,https://www.udemy.com/course/javascript-manipulation-of-the-dom-document-object-model/,"6,971 students",N/A,N/A,"Access HTML elements using JavaScript make updates, set up event listeners and create new HTML elements.",Udemy,https://img-b.udemycdn.com/course/240x135/846578_6687_3.jpg,Yes,N/A,N/A,N/A,Laurence Svekis,23 lectures
Advanced iOS: Volume 1 - All source code updated to Swift 5,N/A,N/A,13 total hours,Rating: 4.1 out of 5,154 reviews,Intermediate,https://www.udemy.com/course/ios10course/,"2,103 students",N/A,N/A,"Learn about speech transcription, SiriKit, and more!",Udemy,https://img-b.udemycdn.com/course/240x135/876738_7c99_2.jpg,Yes,N/A,N/A,N/A,Stephen DeStefano,96 lectures
GitHub Actions - The Complete Guide,N/A,N/A,10.5 total hours,Rating: 4.8 out of 5,154 reviews,Beginner,https://www.udemy.com/course/github-actions-the-complete-guide/,"4,561 students",N/A,N/A,Learn how to build automated CI / CD workflows with GitHub's DevOps service.,Udemy,https://img-b.udemycdn.com/course/240x135/4900166_73e5.jpg,Yes,N/A,N/A,N/A,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller",142 lectures
Keras: Deep Learning in Python,N/A,N/A,10 total hours,Rating: 4.0 out of 5,154 reviews,All Levels,https://www.udemy.com/course/keras-deep-learning-in-python/,"1,063 students",N/A,N/A,Build complex deep learning algorithms easily in Python,Udemy,https://img-b.udemycdn.com/course/240x135/1137212_b9ba.jpg,Yes,N/A,N/A,N/A,Francisco Juretig,39 lectures
Introduction To Website Development Technologies,N/A,N/A,5.5 total hours,Rating: 4.6 out of 5,154 reviews,Beginner,https://www.udemy.com/course/introduction-to-website-development-technologies/,"16,652 students",N/A,N/A,"Learn to build a deploy a multi-page website built using HTML, CSS, JavaScript, Visual Studio Code, GitHub and Netlify",Udemy,https://img-b.udemycdn.com/course/240x135/4476814_dfbc.jpg,Yes,N/A,N/A,N/A,"Trevoir Williams, Learn IT University, Andrii Piatakha",28 lectures
Projects in Hadoop and Big Data - Learn by Building Apps,N/A,N/A,10 total hours,Rating: 2.6 out of 5,154 reviews,Intermediate,https://www.udemy.com/course/projects-in-hadoop-and-big-data-learn-by-building-apps/,"4,123 students",N/A,N/A,A Practical Course to Learn Big Data Technologies While Developing Professional Projects,Udemy,https://img-b.udemycdn.com/course/240x135/581034_8d87_4.jpg,Yes,N/A,N/A,N/A,"Eduonix Learning Solutions, Eduonix-Tech ., Eduonix Support",44 lectures
The Complete MERN Stack Development course 2021,N/A,N/A,27.5 total hours,Rating: 3.0 out of 5,154 reviews,All Levels,https://www.udemy.com/course/the-complete-mern-stack-development-course/,"15,616 students",N/A,N/A,Learn everything about MERN stack and make a social networking website,Udemy,https://img-b.udemycdn.com/course/240x135/3836888_4522_2.jpg,Yes,N/A,N/A,N/A,Mohammed Khan,138 lectures
Learn to Build Websites in Django 3.0,N/A,N/A,10.5 total hours,Rating: 4.4 out of 5,154 reviews,All Levels,https://www.udemy.com/course/learn-to-build-websites-in-django-30/,"2,354 students",N/A,N/A,Django 3.0 - A Framework of Python,Udemy,https://img-b.udemycdn.com/course/240x135/2728500_fe0c_3.jpg,Yes,N/A,N/A,N/A,Team Python,72 lectures
90Days Data Science Bootcamp: Build Portfolio Of 90 Projects,N/A,N/A,102.5 total hours,Rating: 3.2 out of 5,154 reviews,Beginner,https://www.udemy.com/course/learn-python-programming-for-beginners/,"3,759 students",N/A,N/A,"Learn To Build & Deploy Real Data Science, Machine Learning, Python Projects (Flask, Django,AWS,Azure,GCP, Heruko Cloud)",Udemy,https://img-b.udemycdn.com/course/240x135/3572553_729d_4.jpg,Yes,N/A,N/A,N/A,Pianalytix .,706 lectures
Teach Python to Kids Age 11 to 13,N/A,N/A,4 total hours,Rating: 4.7 out of 5,154 reviews,Beginner,https://www.udemy.com/course/python-for-kids-age-11-to-13/,634 students,N/A,N/A,"The Ultimate Teachers guide to Python in just 12 Sessions using Videos, Illustrations, Code Samples & Assignments",Udemy,https://img-b.udemycdn.com/course/240x135/4025674_44ee_4.jpg,Yes,N/A,N/A,N/A,"Sunil Nair, Penrose Learning",32 lectures
QuickChat 2.0 (WhatsApp like chat) iOS10 and Swift 3,N/A,N/A,25.5 total hours,Rating: 4.6 out of 5,154 reviews,Intermediate,https://www.udemy.com/course/quickchat-20-whatsapp-like-chat-ios10-and-swift-3/,"6,317 students",N/A,N/A,"Whatsapp, quick chat, ios chat, swift, real time chat, ios push notifications, ios call, sinch, firebase database",Udemy,https://img-b.udemycdn.com/course/240x135/986322_61fd.jpg,Yes,N/A,N/A,N/A,David Kababyan,202 lectures
"If You Can Cook, You Can Code Vol 1: How Programming Works",N/A,N/A,4 total hours,Rating: 3.9 out of 5,154 reviews,All Levels,https://www.udemy.com/course/if-you-can-cook-you-can-code/,"12,045 students",N/A,N/A,Learn how to program using the metaphors of how cooking and restaurants work.,Udemy,https://img-b.udemycdn.com/course/240x135/514216_96dc.jpg,Yes,N/A,N/A,N/A,Timothy Kenny,24 lectures
Deep Learning Bootcamp with 5 Capstone Projects,N/A,N/A,6.5 total hours,Rating: 4.1 out of 5,154 reviews,Beginner,https://www.udemy.com/course/deep-learning-machine-learning/,"18,953 students",N/A,N/A,"Learn about Deep Learning - ANN, CNN, RNN, LSTMs along with Real Time Capstone Projects",Udemy,https://img-b.udemycdn.com/course/240x135/4181880_993d.jpg,Yes,N/A,N/A,N/A,Data Is Good Academy,95 lectures
Wix: Make a Quick and Easy Professional Website for Free,N/A,N/A,2 total hours,Rating: 4.5 out of 5,154 reviews,Beginner,https://www.udemy.com/course/wix-make-quick-easy-professional-website-free/,"12,903 students",N/A,N/A,"Create a beautiful, professional Wix website in about 1 hour using Wix's powerful free tools. Step by step case study.",Udemy,https://img-b.udemycdn.com/course/240x135/1526986_f16b_3.jpg,Yes,N/A,N/A,N/A,Kristen Palana,27 lectures
Build Augmented Reality (AR) apps with ARFOUNDATION & Unity,N/A,N/A,5 total hours,Rating: 4.7 out of 5,154 reviews,Intermediate,https://www.udemy.com/course/build-augmented-reality-ar-apps-with-arfoundation-unity/,"2,379 students",N/A,N/A,"Using AR Foundation and Unity, develop an ARFoundation Augmented Reality portal and a Life-Size fountain",Udemy,https://img-b.udemycdn.com/course/240x135/3071528_dcbb.jpg,Yes,N/A,N/A,N/A,Dinesh Tavasalkar,46 lectures
Airtable Essential Training for Beginners || Master Airtable,N/A,N/A,1.5 total hours,Rating: 3.9 out of 5,154 reviews,All Levels,https://www.udemy.com/course/airtable-essential-training-for-beginners-master-airtable/,760 students,N/A,N/A,Learn airtable from scratch and become comfortable using airtable as a beginner. || Airtable Masterclass ||,Udemy,https://img-b.udemycdn.com/course/240x135/4414188_6aec.jpg,Yes,N/A,N/A,N/A,Learning Skills Academy,21 lectures
Natural Language Processing (NLP) with Python and NLTK,N/A,N/A,7 total hours,Rating: 4.4 out of 5,154 reviews,Beginner,https://www.udemy.com/course/natural-language-processing-with-python-and-nltk/,"1,198 students",N/A,N/A,"Practical Approach : Collecting and Preprocessing text data, Data Visualization, Model Building and NLP Apps",Udemy,https://img-b.udemycdn.com/course/240x135/1403374_54e7_3.jpg,Yes,N/A,N/A,N/A,CARLOS QUIROS,48 lectures
Computer Vision - OCR using Python,N/A,N/A,6.5 total hours,Rating: 4.5 out of 5,153 reviews,All Levels,https://www.udemy.com/course/computer-vision-ocr-using-python/,766 students,N/A,N/A,"Become a Computer Vision expert and learn optical character recognition - OCR using Tesseract, OpenCV and Deep Learning",Udemy,https://img-b.udemycdn.com/course/240x135/3885252_3479_2.jpg,Yes,N/A,N/A,N/A,Vineeta Vashistha,73 lectures
HTML CSS 2022 Modern Responsive Website from Scratch,N/A,N/A,3.5 total hours,Rating: 3.0 out of 5,153 reviews,Beginner,https://www.udemy.com/course/html-css-learn-to-create-a-website-from-scratch/,"21,261 students",N/A,N/A,Step by step guide to learning the fundamental building blocks of web development. Learn how to create HTML and CSS code,Udemy,https://img-b.udemycdn.com/course/240x135/918870_9ace_2.jpg,Yes,N/A,N/A,N/A,Laurence Svekis,42 lectures
Projects in Bootstrap 4: Learn by Building Apps,N/A,N/A,6.5 total hours,Rating: 4.3 out of 5,153 reviews,Beginner,https://www.udemy.com/course/projects-in-bootstrap-4-learn-by-building-apps/,"15,842 students",N/A,N/A,Learn real world Bootstrap development by building professional websites,Udemy,https://img-b.udemycdn.com/course/240x135/1454570_6f00.jpg,Yes,N/A,N/A,N/A,"Eduonix Learning Solutions, Eduonix-Tech ., Samy Eduonix",50 lectures
Dart - from Novice to Expert Complete Course,N/A,N/A,8 total hours,Rating: 4.9 out of 5,153 reviews,All Levels,https://www.udemy.com/course/dart-from-novice-to-expert/,"4,833 students",N/A,N/A,"Visualize, Understand, Learn & Practice absolutely every concept of Dart - the underlying language of Flutter Framework",Udemy,https://img-b.udemycdn.com/course/240x135/4066800_023d.jpg,Yes,N/A,N/A,N/A,Tiberiu Potec,22 lectures
SQL–MySQL Master Bootcamp | Beginner-Expert (2023 Edition),N/A,N/A,20.5 total hours,Rating: 4.5 out of 5,153 reviews,All Levels,https://www.udemy.com/course/the-complete-sql-master-bootcamp-sql-database-beginner-to-mysql-expert/,800 students,N/A,N/A,SQL for Data Analytics / Database Management / Business Intelligence & Analysis / SQL Report / SQL with Python & Tabluea,Udemy,https://img-b.udemycdn.com/course/240x135/3528924_dc1b_50.jpg,Yes,N/A,N/A,N/A,"Donatus Obomighie | PhD, MSc, PMP",636 lectures
Learn Database Design using PostgreSQL,N/A,N/A,5.5 total hours,Rating: 3.7 out of 5,153 reviews,Beginner,https://www.udemy.com/course/learn-database-design-using-postgresql/,"1,840 students",N/A,N/A,The Ultimate Guide to master the world most Advance Open Source Database,Udemy,https://img-b.udemycdn.com/course/240x135/270814_7036_7.jpg,Yes,N/A,N/A,N/A,"Eduonix Learning Solutions, Eduonix-Tech .",29 lectures
Learn C and C++ Bootcamp for Beginners,N/A,N/A,5 total hours,Rating: 4.1 out of 5,153 reviews,All Levels,https://www.udemy.com/course/c-and-cpp-bootcamp/,"2,915 students",N/A,N/A,Master the C and C++ programming language with easy to understand examples,Udemy,https://img-b.udemycdn.com/course/240x135/1082140_675e_6.jpg,Yes,N/A,N/A,N/A,EDUmobile Academy,45 lectures
Easily Build A WordPress Website - Avada Theme,N/A,N/A,4.5 total hours,Rating: 4.5 out of 5,153 reviews,All Levels,https://www.udemy.com/course/easily-build-a-wordpress-website/,"2,137 students",N/A,N/A,Use WordPress and the Avada theme to create a beautiful and professional website!,Udemy,https://img-b.udemycdn.com/course/240x135/1833394_730b.jpg,Yes,N/A,N/A,N/A,Melissa Taylor,24 lectures
Mobile App Testing: Key Instruments and Practices,N/A,N/A,2 total hours,Rating: 4.8 out of 5,153 reviews,Beginner,https://www.udemy.com/course/mobile-app-testing-basics/,"1,452 students",N/A,N/A,Learn the most essential skills to kickstart your mobile testing career!,Udemy,https://img-b.udemycdn.com/course/240x135/1251284_6449_4.jpg,Yes,N/A,N/A,N/A,Arseniy Batyrov,23 lectures
MySQL For Beginners: Real Database Experience Real Fast,N/A,N/A,8 total hours,Rating: 4.9 out of 5,153 reviews,Beginner,https://www.udemy.com/course/mysql-for-beginners-real-database-experience-real-fast/,"1,091 students",N/A,N/A,Learn SQL Concepts Through Simple Examples,Udemy,https://img-b.udemycdn.com/course/240x135/4299321_848f_2.jpg,Yes,N/A,N/A,N/A,Brad Schiff,40 lectures
iOS 9 & Objective-C - Make 20 Applications,N/A,N/A,16 total hours,Rating: 4.4 out of 5,153 reviews,All Levels,https://www.udemy.com/course/the-complete-ios-9-objective-c-guide-make-20-applications/,923 students,N/A,N/A,"A Complete Objective-C, Xcode 7 and iOS 9 Course.",Udemy,https://img-b.udemycdn.com/course/240x135/559414_061b_2.jpg,Yes,N/A,N/A,N/A,Aaron Caines,122 lectures
Become an AWS SageMaker Machine Learning Engineer in 30 Days,N/A,N/A,41.5 total hours,Rating: 4.6 out of 5,153 reviews,Beginner,https://www.udemy.com/course/become-an-aws-machine-learning-engineer-in-30-days-new-2022/,"1,772 students",N/A,N/A,"[2022] Build 30+ ML Projects in 30 Days in AWS, Master SageMaker JumpStart, Canvas, AutoPilot, DataWrangler, Lambda & S3",Udemy,https://img-b.udemycdn.com/course/240x135/4579406_6c5e_7.jpg,Yes,N/A,N/A,N/A,"Dr. Ryan Ahmed, Ph.D., MBA",473 lectures
React Native Navigation,N/A,N/A,2.5 total hours,Rating: 4.6 out of 5,153 reviews,All Levels,https://www.udemy.com/course/react-native-complete-navigation/,"26,346 students",N/A,N/A,Learn to build different types of navigation in a React Native Appliaction,Udemy,https://img-b.udemycdn.com/course/240x135/3234377_8439.jpg,Yes,N/A,N/A,N/A,"Tiago Pereira, Laila Sermon",38 lectures
Apache Airflow using Google Cloud Composer: Introduction,N/A,N/A,4 total hours,Rating: 3.8 out of 5,153 reviews,Beginner,https://www.udemy.com/course/apache-airflow-using-google-cloud-composer-introduction/,684 students,N/A,N/A,With Google Cloud composer learn Apache Airflow without making any local install. Ensures focus is on Airflow topics.,Udemy,https://img-b.udemycdn.com/course/240x135/2307078_e3eb_3.jpg,Yes,N/A,N/A,N/A,"Guha Rajan M., B.Engg, MBA, PMP",37 lectures
Apache Airflow using Google Cloud Composer: Introduction,N/A,N/A,4 total hours,Rating: 3.8 out of 5,153 reviews,Beginner,https://www.udemy.com/course/apache-airflow-using-google-cloud-composer-introduction/,684 students,N/A,N/A,With Google Cloud composer learn Apache Airflow without making any local install. Ensures focus is on Airflow topics.,Udemy,https://img-b.udemycdn.com/course/240x135/2307078_e3eb_3.jpg,Yes,N/A,N/A,N/A,"Guha Rajan M., B.Engg, MBA, PMP",37 lectures
Symfony 5 PHP Framework,N/A,N/A,2 total hours,Rating: 4.0 out of 5,153 reviews,Beginner,https://www.udemy.com/course/symfony-php-framework/,657 students,N/A,N/A,"Learn Symfony including Twig, Doctrine, Encore, SASS, forms and email delivery as we build a ecommerce store together",Udemy,https://img-b.udemycdn.com/course/240x135/3453600_60ff.jpg,Yes,N/A,N/A,N/A,Chris Worfolk,71 lectures
Introduction to Python For Data Science 2021,N/A,N/A,1 total hour,Rating: 4.1 out of 5,153 reviews,All Levels,https://www.udemy.com/course/introduction-to-python-for-data-science-g/,"12,577 students",N/A,N/A,A Quick and Easy Introduction into Python Programming for Data Science. Step by Step Guide,Udemy,https://img-b.udemycdn.com/course/240x135/3179330_b873_2.jpg,Yes,N/A,N/A,N/A,Eftekher Husain,44 lectures
Python GUI Development with tkinter: Build desktop Apps,N/A,N/A,6.5 total hours,Rating: 4.6 out of 5,152 reviews,Beginner,https://www.udemy.com/course/python-gui-development-with-tkinter-build-desktop-apps/,"25,378 students",N/A,N/A,Hands-On Python GUI Programming  using tkinter to build desktop applications,Udemy,https://img-b.udemycdn.com/course/240x135/4174010_ba8f.jpg,Yes,N/A,N/A,N/A,Bluelime Learning Solutions,73 lectures
Data Science:Hands-on Diabetes Prediction with Pyspark MLlib,N/A,N/A,1 total hour,Rating: 4.1 out of 5,152 reviews,All Levels,https://www.udemy.com/course/data-science-hands-on-diabetes-prediction-with-pyspark-mllib/,"11,829 students",N/A,N/A,Diabetes Prediction using Machine Learning in Apache Spark,Udemy,https://img-b.udemycdn.com/course/240x135/3304348_f458.jpg,Yes,N/A,N/A,N/A,School of Disruptive Innovation,6 lectures
Build awesome web apps using Angular,N/A,N/A,5.5 total hours,Rating: 4.6 out of 5,152 reviews,All Levels,https://www.udemy.com/course/build-awesome-web-apps-using-angular-7/,"9,038 students",N/A,N/A,Learn Angular from scratch. Your confidence level rises from 0 to 80% just in 5 hours.,Udemy,https://img-b.udemycdn.com/course/240x135/2091340_23cc_7.jpg,Yes,N/A,N/A,N/A,Vinod Kumar Kayartaya,39 lectures
2022-Master in Core Python Programming in 99Days,N/A,N/A,32 total hours,Rating: 4.3 out of 5,152 reviews,All Levels,https://www.udemy.com/course/learn-python-programming-with-jafricode-tutorials/,"31,663 students",N/A,N/A,"Learn Python Programming in 99 Days with Theoretical concepts, Practical, Examples, Assignments, Problems & Solution etc",Udemy,https://img-b.udemycdn.com/course/240x135/4253034_ec1a_6.jpg,Yes,N/A,N/A,N/A,Faisal Zamir,518 lectures
Master Ionic 3 with Ionic Native and Cordova Integrations,N/A,N/A,3.5 total hours,Rating: 2.8 out of 5,152 reviews,All Levels,https://www.udemy.com/course/master-ionic-3-with-ionic-native-and-cordova-integrations/,"2,354 students",N/A,N/A,"Supercharge your Ionic applications with everything from Push Notifications, Camera, Contacts, Fingerprint and much more",Udemy,https://img-b.udemycdn.com/course/240x135/1206948_757f.jpg,Yes,N/A,N/A,N/A,Paul Halliday (BSc Hons),35 lectures
"Create Shopify App - Master Shopify CLI, App Bridge, Polaris",N/A,N/A,5 total hours,Rating: 3.1 out of 5,152 reviews,Intermediate,https://www.udemy.com/course/shopify-app/,"1,136 students",N/A,N/A,"Learn Shopify App dev with React, Next.js, Node.js, Polaris, Shopify ScriptTag, Shopify Rest and GraphQL, App Bridge",Udemy,https://img-b.udemycdn.com/course/240x135/3877968_a2a2_2.jpg,Yes,N/A,N/A,N/A,Icaro Lavrador,64 lectures
Learn to Deploy your Angular NodeJS Application on Server,N/A,N/A,1 total hour,Rating: 3.6 out of 5,152 reviews,Beginner,https://www.udemy.com/course/learn-to-deploy-your-angular-nodejs-application-on-server/,"9,819 students",N/A,N/A,Learn to upload your application on AWS Amazon Web Server as one combined App or as two seperated Apps from Scratch,Udemy,https://img-b.udemycdn.com/course/240x135/2223154_2e9e.jpg,Yes,N/A,N/A,N/A,Markos Klinakis,12 lectures
"Website Design With HTML, CSS And JavaScript For Beginners",N/A,N/A,16 total hours,Rating: 4.7 out of 5,152 reviews,All Levels,https://www.udemy.com/course/website-design-with-html-css-and-javascript-for-beginners/,"11,076 students",N/A,N/A,"Learn web development with HTML, CSS & JavaScript! Responsive website design using HTML, CSS & JavaScript for beginners",Udemy,https://img-b.udemycdn.com/course/240x135/3181806_2905.jpg,Yes,N/A,N/A,N/A,"Emenwa Global, Zoolord Academy",193 lectures
API / WebServices Automation Testing Course A-Z for Beginner,N/A,N/A,6 total hours,Rating: 4.4 out of 5,152 reviews,Beginner,https://www.udemy.com/course/api-webservices-automation-testing/,493 students,N/A,N/A,"Complete API Automation : With Manual API Testing,PostMan & RestAssured with easy explanation - Best course for Beginner",Udemy,https://img-b.udemycdn.com/course/240x135/3469270_3796_2.jpg,Yes,N/A,N/A,N/A,Pankaj Gupta,79 lectures
Learn Adobe Brackets Free open source code editor,N/A,N/A,1.5 total hours,Rating: 4.4 out of 5,152 reviews,Beginner,https://www.udemy.com/course/learn-brackets-free-open-source-code-editor/,"12,962 students",N/A,N/A,Brackets is an open source text editor this course will show you what you can do with it,Udemy,https://img-b.udemycdn.com/course/240x135/786760_a5bb.jpg,Yes,N/A,N/A,N/A,Laurence Svekis,23 lectures
Tic-Tac-Toe Clone - The Complete SFML C++ Game Course,N/A,N/A,3.5 total hours,Rating: 4.7 out of 5,152 reviews,Beginner,https://www.udemy.com/course/tic-tac-toe-sfml/,"39,163 students",N/A,N/A,Ultimate SFML Game Development Course,Udemy,https://img-b.udemycdn.com/course/240x135/1078568_584b_2.jpg,Yes,N/A,N/A,N/A,Frahaan Hussain,19 lectures
"Complete python bootcamp: Data Structures,SQL,NumPy,OOP,web",N/A,N/A,10.5 total hours,Rating: 3.8 out of 5,152 reviews,Beginner,https://www.udemy.com/course/smt-python-npy/,"20,169 students",N/A,N/A,Learn Python hands-on (with  practicals),Udemy,https://img-b.udemycdn.com/course/240x135/3486792_d54d.jpg,Yes,N/A,N/A,N/A,Shrirang Korde,39 lectures
Test Automation Foundations,N/A,N/A,2 total hours,Rating: 4.5 out of 5,152 reviews,Beginner,https://www.udemy.com/course/test-automation-foundations/,962 students,N/A,N/A,Learn everything you need to kick-start your Test Automation Career,Udemy,https://img-b.udemycdn.com/course/240x135/4124304_a917_2.jpg,Yes,N/A,N/A,N/A,"Ozan Ilhan, Software Testing House By Ozan Ilhan",24 lectures
HTML5 Game Development : Beginner to Pro,N/A,N/A,5.5 total hours,Rating: 3.4 out of 5,151 reviews,Intermediate,https://www.udemy.com/course/html5-game-development-beginner-to-pro/,"1,441 students",N/A,N/A,Learn to use the HTML5 Canvas to create HTML5 games that will run in all modern desktop and mobile browsers.,Udemy,https://img-b.udemycdn.com/course/240x135/1504838_37ff_2.jpg,Yes,N/A,N/A,N/A,Nicholas Lever,60 lectures
Data science with R: tidyverse,N/A,N/A,31 total hours,Rating: 4.6 out of 5,151 reviews,All Levels,https://www.udemy.com/course/data-science-with-r-tidyverse/,"1,217 students",N/A,N/A,"R Programming Language, Data Analysis, Data Cleaning, Data Science, Data Wrangling, tidyverse, dplyr, ggplot2, RStudio",Udemy,https://img-b.udemycdn.com/course/240x135/4231900_d05e_2.jpg,Yes,N/A,N/A,N/A,Marko Intihar,203 lectures
Build 75 Powerful Data Science & Machine Learning Projects,N/A,N/A,73.5 total hours,Rating: 4.3 out of 5,151 reviews,All Levels,https://www.udemy.com/course/real-world-data-science-projects-practically/,"2,455 students",N/A,N/A,"Build & Deploy Data Science, Machine Learning, Deep Learning (Python, Flask, Django, AWS, Azure, GCP, Heruko Cloud)",Udemy,https://img-b.udemycdn.com/course/240x135/4539666_59cb.jpg,Yes,N/A,N/A,N/A,Pianalytix .,555 lectures
Crisper Learning for Robotics Process Automation- Blue Prism,N/A,N/A,5 total hours,Rating: 3.9 out of 5,151 reviews,All Levels,https://www.udemy.com/course/crisper-learning-blueprism/,656 students,N/A,N/A,BluePrism,Udemy,https://img-b.udemycdn.com/course/240x135/1716270_4648_5.jpg,Yes,N/A,N/A,N/A,Vaibhav Jain,11 lectures
A Full Introduction to C++ with Objects,N/A,N/A,22 total hours,Rating: 4.3 out of 5,151 reviews,Beginner,https://www.udemy.com/course/introduction-to-c-plus-plus/,513 students,N/A,N/A,C++ Beginner Course with Objects - Including Arrays,Udemy,https://img-b.udemycdn.com/course/240x135/1359956_0ea2_3.jpg,Yes,N/A,N/A,N/A,Matthew Fried,132 lectures
How To Create A Wikipedia Page For Your Business or Client,N/A,N/A,1 total hour,Rating: 4.3 out of 5,151 reviews,Beginner,https://www.udemy.com/course/how-to-create-a-wikipedia-page-for-your-business-or-client/,"3,349 students",N/A,N/A,Learn How To Create Your First Wikipedia Page In Easy Steps,Udemy,https://img-b.udemycdn.com/course/240x135/2263850_b26e_4.jpg,Yes,N/A,N/A,N/A,Machine Learing,17 lectures
Intro Robotics Developer Course - Using ROS in Python,N/A,N/A,4.5 total hours,Rating: 4.5 out of 5,151 reviews,Beginner,https://www.udemy.com/course/intro-robotics-developer-course-using-ros-in-python/,"1,003 students",N/A,N/A,Learn to program Robots using the famous Robot Operating System (ROS) framework in Python,Udemy,https://img-b.udemycdn.com/course/240x135/1549026_d770.jpg,Yes,N/A,N/A,N/A,Raymond Andrade,34 lectures
Rume Academy - Introduction to SpriteKit in Swift,N/A,N/A,1 total hour,Rating: 4.1 out of 5,151 reviews,All Levels,https://www.udemy.com/course/rume-academy-introduction-to-spritekit-in-swift/,"4,665 students",N/A,N/A,Learn the basics of SpriteKit by using them to develop your first game.,Udemy,https://img-b.udemycdn.com/course/240x135/655572_8ad1_3.jpg,Yes,N/A,N/A,N/A,"Timothy Meixner, Johannes Ruof",14 lectures
Test Your C Programming Skills & Become Expert in C,N/A,N/A,135 questions,Rating: 3.8 out of 5,151 reviews,Current price: E£229.99,https://www.udemy.com/course/test-your-c-programming-skills-become-expert-in-c/,"10,553 students",N/A,N/A,Become Master In C,Udemy,https://img-b.udemycdn.com/course/240x135/1482296_8425_3.jpg,Yes,N/A,N/A,N/A,LOGAKRISHNAN N,All Levels
Loadrunner 12.50 SAPGUI Protocol scripting,N/A,N/A,14.5 total hours,Rating: 4.4 out of 5,151 reviews,All Levels,https://www.udemy.com/course/scripting-for-sap-gui-protocol-using-hp-loadrunner-1250/,895 students,N/A,N/A,"Extensive, Exhaustive and Hands-on Training with Material and Query Support.",Udemy,https://img-b.udemycdn.com/course/240x135/1967226_624a_3.jpg,Yes,N/A,N/A,N/A,kumar Gupta,69 lectures
